Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a16,1,25,30,1430.90,1430.90,5.00,5.00,203.80,1675.70,1634.70,0.00,0.00,5143,30,60,65,60,2026-06-18 22:00
a17,0,16,18,1471.80,0.00,0.00,0.00,192.10,1687.90,0.00,0.00,0.00,942,10,20,65,60,2026-06-18 22:00
a18,0,22,25,1472.00,0.00,0.00,0.00,249.70,1783.70,0.00,0.00,0.00,4903,30,60,65,60,2026-06-18 22:00
a19,0,22,25,1506.40,0.00,0.00,0.00,358.40,1888.80,0.00,0.00,0.00,1004,10,20,65,60,2026-06-18 22:00
a20,1,25,30,1650.90,1650.90,32.00,5.00,149.00,1862.90,1799.90,0.00,0.00,5240,30,60,65,60,2026-06-18 22:00
a21,1,22,25,1683.90,1683.90,5.00,5.00,102.20,1813.10,1786.10,0.00,0.00,5403,30,60,65,60,2026-06-18 22:00
a22,0,18,20,1725.90,0.00,0.00,0.00,380.80,2132.70,0.00,0.00,0.00,1175,10,20,65,60,2026-06-18 22:00
a23,1,22,25,1856.70,1856.70,5.00,5.00,249.90,2156.60,2106.60,0.00,0.00,5302,30,60,65,60,2026-06-18 22:00
a24,0,22,25,1882.80,0.00,0.00,0.00,282.50,2216.30,0.00,0.00,0.00,1195,10,20,65,60,2026-06-18 22:00
a25,1,25,30,1886.00,1886.00,32.00,5.00,204.50,2137.50,2090.50,0.00,0.00,5126,30,60,65,60,2026-06-18 22:00
a26,0,18,20,2011.90,0.00,0.00,0.00,322.90,2366.80,0.00,0.00,0.00,1036,10,20,65,60,2026-06-18 22:00
a27,1,15,17,2100.80,2100.80,35.00,5.00,245.00,2413.80,2345.80,0.00,0.00,984,10,20,65,60,2026-06-18 22:00
a28,1,25,30,2293.10,2293.10,5.00,5.00,301.10,2632.20,2594.20,0.00,0.00,5130,30,60,65,60,2026-06-18 22:00
a29,0,48,49,2345.40,0.00,0.00,0.00,267.50,2643.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a30,0,48,49,2369.40,0.00,0.00,0.00,282.10,2713.50,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a31,1,25,30,2443.30,2443.30,35.00,5.00,299.40,2786.70,2742.70,0.00,0.00,5249,30,60,65,60,2026-06-18 22:00
a32,0,22,25,2492.50,0.00,0.00,0.00,222.80,2770.30,0.00,0.00,0.00,4923,30,60,65,60,2026-06-18 22:00
a33,1,25,30,2591.40,2594.30,5.00,5.00,291.10,2909.50,2885.40,2.90,0.00,5382,30,60,65,60,2026-06-18 22:00
a34,0,20,22,2606.50,0.00,0.00,0.00,382.80,3059.30,0.00,0.00,0.00,1016,10,20,65,60,2026-06-18 22:00
a35,1,18,20,2759.00,2759.00,35.00,5.00,237.60,3025.60,2996.60,0.00,0.00,971,10,20,65,60,2026-06-18 22:00
a36,0,16,18,2849.60,0.00,0.00,0.00,399.20,3318.80,0.00,0.00,0.00,1069,10,20,65,60,2026-06-18 22:00
a37,1,16,18,2895.60,2895.60,5.00,5.00,358.40,3302.00,3283.00,0.00,0.00,1061,10,20,65,60,2026-06-18 22:00
a38,0,15,17,2980.00,0.00,0.00,0.00,131.80,3182.80,0.00,0.00,0.00,764,10,20,65,60,2026-06-18 22:00
a39,1,22,25,3018.80,3018.80,5.00,28.00,264.10,3332.90,3282.90,0.00,0.00,5467,30,60,65,60,2026-06-18 22:00
a40,1,25,30,3049.50,3049.50,32.00,5.00,212.30,3285.80,3261.80,0.00,0.00,5286,30,60,65,60,2026-06-18 22:00
a41,0,16,18,3147.90,0.00,0.00,0.00,388.30,3586.20,0.00,0.00,0.00,883,10,20,65,60,2026-06-18 22:00
a42,0,22,25,3168.20,0.00,0.00,0.00,299.00,3520.20,0.00,0.00,0.00,1155,10,20,65,60,2026-06-18 22:00
