Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a35,0,18,20,2634.10,0.00,0.00,0.00,246.60,2904.70,0.00,0.00,0.00,1124.00,10.00,20.00,65,60,2026-07-07 11:59
a36,1,20,22,2684.30,2684.30,38.00,5.00,377.50,3090.80,3061.80,0.00,0.00,5389.00,30.00,60.00,65,60,2026-07-07 11:59
a37,1,18,20,2689.60,2689.60,38.00,32.00,367.80,3104.40,3057.40,0.00,0.00,5136.00,30.00,60.00,65,60,2026-07-07 11:59
a38,0,18,20,2701.50,0.00,0.00,0.00,315.30,3066.80,0.00,0.00,0.00,950.00,10.00,20.00,65,60,2026-07-07 11:59
a39,0,25,30,2746.40,0.00,0.00,0.00,216.10,3018.50,0.00,0.00,0.00,1197.00,10.00,20.00,65,60,2026-07-07 11:59
a40,0,22,25,2769.30,0.00,0.00,0.00,353.10,3163.40,0.00,0.00,0.00,5177.00,30.00,60.00,65,60,2026-07-07 11:59
a41,1,22,25,2775.20,2775.20,5.00,5.00,128.70,2946.90,2903.90,0.00,0.00,5451.00,30.00,60.00,65,60,2026-07-07 11:59
a42,0,22,25,2897.50,0.00,0.00,0.00,153.70,3108.20,0.00,0.00,0.00,1041.00,10.00,20.00,65,60,2026-07-07 11:59
a43,0,15,17,2929.20,0.00,0.00,0.00,242.10,3238.30,0.00,0.00,0.00,846.00,10.00,20.00,65,60,2026-07-07 11:59
a44,1,28,28,3011.10,3011.10,5.00,5.00,138.00,3214.10,3149.10,0.00,0.00,5329.00,30.00,60.00,65,60,2026-07-07 11:59
a45,1,15,17,3129.10,3149.20,5.00,5.00,363.60,3522.70,3512.80,20.10,0.00,1151.00,10.00,20.00,65,60,2026-07-07 11:59
a46,1,15,17,3137.90,3137.90,38.00,5.00,253.40,3444.30,3391.30,0.00,0.00,971.00,10.00,20.00,65,60,2026-07-07 11:59
a47,0,20,22,3288.20,0.00,0.00,0.00,386.80,3719.00,0.00,0.00,0.00,978.00,10.00,20.00,65,60,2026-07-07 11:59
a48,1,15,17,3332.70,3332.70,5.00,27.00,140.80,3541.50,3473.50,0.00,0.00,827.00,10.00,20.00,65,60,2026-07-07 11:59
a49,1,22,25,3401.50,3401.50,38.00,5.00,235.00,3703.50,3636.50,0.00,0.00,5157.00,30.00,60.00,65,60,2026-07-07 11:59
a50,1,15,17,3420.70,3420.70,38.00,35.00,120.10,3565.80,3540.80,0.00,0.00,1152.00,10.00,20.00,65,60,2026-07-07 11:59
a51,1,28,28,3527.40,3527.40,5.00,5.00,123.90,3708.30,3651.30,0.00,0.00,5493.00,30.00,60.00,65,60,2026-07-07 11:59
a52,0,22,25,3566.90,0.00,0.00,0.00,113.50,3729.40,0.00,0.00,0.00,1111.00,10.00,20.00,65,60,2026-07-07 11:59
a53,0,20,22,3604.30,0.00,0.00,0.00,285.00,3938.30,0.00,0.00,0.00,4999.00,30.00,60.00,65,60,2026-07-07 11:59
a54,0,18,20,3611.50,0.00,0.00,0.00,379.00,4033.50,0.00,0.00,0.00,4797.00,30.00,60.00,65,60,2026-07-07 11:59
a55,0,25,30,3778.40,0.00,0.00,0.00,316.80,4167.20,0.00,0.00,0.00,5087.00,30.00,60.00,65,60,2026-07-07 11:59
a56,1,18,20,3803.00,3803.00,5.00,5.00,136.80,3994.80,3939.80,0.00,0.00,4767.00,30.00,60.00,65,60,2026-07-07 11:59
a57,1,28,28,3888.10,3888.10,28.00,5.00,175.00,4116.10,4063.10,0.00,0.00,5347.00,30.00,60.00,65,60,2026-07-07 11:59
a58,0,28,28,3914.20,0.00,0.00,0.00,106.30,4073.50,0.00,0.00,0.00,1186.00,10.00,20.00,65,60,2026-07-07 11:59
a59,0,22,25,3915.10,0.00,0.00,0.00,110.00,4076.10,0.00,0.00,0.00,992.00,10.00,20.00,65,60,2026-07-07 11:59
a60,0,25,30,3990.00,0.00,0.00,0.00,330.00,4390.00,0.00,0.00,0.00,5458.00,30.00,60.00,65,60,2026-07-07 11:59
a61,0,15,17,3993.60,0.00,0.00,0.00,337.00,4384.60,0.00,0.00,0.00,783.00,10.00,20.00,65,60,2026-07-07 11:59
a62,1,28,28,4112.80,4112.80,28.00,5.00,154.90,4335.70,4267.70,0.00,0.00,5423.00,30.00,60.00,65,60,2026-07-07 11:59
a63,0,22,25,4134.50,0.00,0.00,0.00,356.20,4553.70,0.00,0.00,0.00,5106.00,30.00,60.00,65,60,2026-07-07 11:59
a64,1,18,20,4140.70,4140.70,5.00,5.00,203.80,4382.50,4344.50,0.00,0.00,5360.00,30.00,60.00,65,60,2026-07-07 11:59
a65,0,22,25,4311.10,0.00,0.00,0.00,166.70,4521.80,0.00,0.00,0.00,1122.00,10.00,20.00,65,60,2026-07-07 11:59
a66,0,15,17,4377.20,0.00,0.00,0.00,300.20,4716.40,0.00,0.00,0.00,1063.00,10.00,20.00,65,60,2026-07-07 11:59
a67,1,25,30,4404.60,4404.60,5.00,5.00,296.60,4741.20,4701.20,0.00,0.00,5324.00,30.00,60.00,65,60,2026-07-07 11:59
a68,1,20,22,4465.50,4465.50,35.00,5.00,199.00,4735.50,4664.50,0.00,0.00,1146.00,10.00,20.00,65,60,2026-07-07 11:59
a69,0,28,28,4546.20,0.00,0.00,0.00,333.80,4940.00,0.00,0.00,0.00,5389.00,30.00,60.00,65,60,2026-07-07 11:59
a70,0,28,28,4562.30,0.00,0.00,0.00,307.60,4898.90,0.00,0.00,0.00,5299.00,30.00,60.00,65,60,2026-07-07 11:59
a71,0,16,18,4658.90,0.00,0.00,0.00,307.30,5001.20,0.00,0.00,0.00,873.00,10.00,20.00,65,60,2026-07-07 11:59
a72,1,28,28,4790.40,4790.40,26.00,5.00,273.20,5106.60,5063.60,0.00,0.00,5400.00,30.00,60.00,65,60,2026-07-07 11:59
a73,0,16,18,4801.40,0.00,0.00,0.00,352.70,5179.10,0.00,0.00,0.00,870.00,10.00,20.00,65,60,2026-07-07 11:59
a74,0,25,30,4826.70,0.00,0.00,0.00,282.00,5145.70,0.00,0.00,0.00,5131.00,30.00,60.00,65,60,2026-07-07 11:59
a75,1,15,17,4908.50,4908.50,5.00,5.00,145.90,5113.40,5054.40,0.00,0.00,1008.00,10.00,20.00,65,60,2026-07-07 11:59
a76,0,48,49,4978.80,0.00,0.00,0.00,385.70,5412.50,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a77,1,16,18,5060.50,5060.50,5.00,5.00,110.60,5242.10,5171.10,0.00,0.00,1117.00,10.00,20.00,65,60,2026-07-07 11:59
a78,0,48,49,5095.30,0.00,0.00,0.00,160.90,5321.20,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a79,1,18,20,5220.00,5220.00,5.00,5.00,312.40,5575.40,5532.40,0.00,0.00,4674.00,30.00,60.00,65,60,2026-07-07 11:59
a80,1,16,18,5325.30,5325.30,28.00,5.00,311.00,5666.30,5636.30,0.00,0.00,1088.00,10.00,20.00,65,60,2026-07-07 11:59
a81,1,15,17,5362.40,5362.40,5.00,30.00,161.90,5553.30,5524.30,0.00,0.00,968.00,10.00,20.00,65,60,2026-07-07 11:59
a82,1,15,17,5431.20,5431.20,28.00,28.00,187.40,5674.60,5618.60,0.00,0.00,1019.00,10.00,20.00,65,60,2026-07-07 11:59
a83,0,22,25,5506.50,0.00,0.00,0.00,164.50,5717.00,0.00,0.00,0.00,1001.00,10.00,20.00,65,60,2026-07-07 11:59
a84,0,48,49,5686.00,0.00,0.00,0.00,334.80,6081.80,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a85,1,15,17,5774.90,5774.90,5.00,5.00,122.30,5946.20,5897.20,0.00,0.00,1113.00,10.00,20.00,65,60,2026-07-07 11:59
a86,1,48,49,5895.10,5897.30,5.00,5.00,143.10,6106.20,6040.40,2.20,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a87,0,18,20,5971.70,0.00,0.00,0.00,116.20,6135.90,0.00,0.00,0.00,884.00,10.00,20.00,65,60,2026-07-07 11:59
a88,1,28,28,6436.30,6436.30,5.00,5.00,226.10,6734.40,6662.40,0.00,0.00,5293.00,30.00,60.00,65,60,2026-07-07 11:59
a89,1,22,25,6693.60,6693.60,35.00,5.00,148.50,6883.10,6842.10,0.00,0.00,1173.00,10.00,20.00,65,60,2026-07-07 11:59
a90,1,25,30,6695.70,6695.70,5.00,5.00,136.00,6895.70,6831.70,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a91,1,22,25,6857.40,6857.40,5.00,5.00,294.80,7196.20,7152.20,0.00,0.00,5207.00,30.00,60.00,65,60,2026-07-07 11:59
a92,1,20,22,6867.00,6867.00,32.00,5.00,208.20,7137.20,7075.20,0.00,0.00,1112.00,10.00,20.00,65,60,2026-07-07 11:59
a93,0,15,17,6998.80,0.00,0.00,0.00,390.30,7444.10,0.00,0.00,0.00,902.00,10.00,20.00,65,60,2026-07-07 11:59
a94,0,20,22,7057.40,0.00,0.00,0.00,321.20,7442.60,0.00,0.00,0.00,971.00,10.00,20.00,65,60,2026-07-07 11:59
a95,0,15,17,7197.60,0.00,0.00,0.00,289.00,7511.60,0.00,0.00,0.00,889.00,10.00,20.00,65,60,2026-07-07 11:59
a96,1,48,49,7246.70,7246.70,5.00,5.00,161.90,7445.60,7408.60,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a97,0,48,49,7268.70,0.00,0.00,0.00,184.30,7488.00,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a98,0,20,22,7336.50,0.00,0.00,0.00,210.40,7572.90,0.00,0.00,0.00,4687.00,30.00,60.00,65,60,2026-07-07 11:59
a99,1,25,30,7424.40,7424.40,30.00,5.00,176.50,7649.90,7600.90,0.00,0.00,5473.00,30.00,60.00,65,60,2026-07-07 11:59
a100,0,18,20,7562.60,0.00,0.00,0.00,358.10,7967.70,0.00,0.00,0.00,931.00,10.00,20.00,65,60,2026-07-07 11:59
a101,1,48,49,7657.20,7657.20,5.00,5.00,235.40,7951.60,7892.60,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a102,0,28,28,7988.20,0.00,0.00,0.00,238.80,8294.00,0.00,0.00,0.00,1142.00,10.00,20.00,65,60,2026-07-07 11:59
a103,1,28,28,8051.50,8051.50,28.00,5.00,259.90,8336.40,8311.40,0.00,0.00,5489.00,30.00,60.00,65,60,2026-07-07 11:59
a104,1,18,20,8084.30,8084.30,5.00,5.00,315.50,8449.80,8399.80,0.00,0.00,4933.00,30.00,60.00,65,60,2026-07-07 11:59
a105,0,20,22,8242.90,0.00,0.00,0.00,276.40,8563.30,0.00,0.00,0.00,1016.00,10.00,20.00,65,60,2026-07-07 11:59
a106,0,22,25,8266.80,0.00,0.00,0.00,320.80,8651.60,0.00,0.00,0.00,4895.00,30.00,60.00,65,60,2026-07-07 11:59
a107,0,15,17,8297.20,0.00,0.00,0.00,257.70,8581.90,0.00,0.00,0.00,707.00,10.00,20.00,65,60,2026-07-07 11:59
a108,1,20,22,8399.70,8399.70,38.00,5.00,230.00,8684.70,8629.70,0.00,0.00,4650.00,30.00,60.00,65,60,2026-07-07 11:59
a109,0,22,25,8418.30,0.00,0.00,0.00,295.40,8753.70,0.00,0.00,0.00,1056.00,10.00,20.00,65,60,2026-07-07 11:59
a110,0,48,49,8440.30,0.00,0.00,0.00,364.60,8861.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a111,0,18,20,8466.10,0.00,0.00,0.00,368.80,8859.90,0.00,0.00,0.00,1126.00,10.00,20.00,65,60,2026-07-07 11:59
a112,0,48,49,8547.60,0.00,0.00,0.00,166.30,8747.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a113,1,20,22,8569.20,8629.80,38.00,5.00,305.80,8902.00,8935.60,60.60,33.60,4944.00,30.00,60.00,65,60,2026-07-07 11:59
a114,1,28,28,8580.10,8580.10,5.00,5.00,158.20,8774.30,8738.30,0.00,0.00,5426.00,30.00,60.00,65,60,2026-07-07 11:59
a115,1,25,30,8925.30,8935.70,32.00,5.00,260.10,9242.40,9195.80,10.40,0.00,5216.00,30.00,60.00,65,60,2026-07-07 11:59
a116,0,48,49,8936.80,0.00,0.00,0.00,340.80,9304.60,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a117,1,22,25,8998.80,8998.80,5.00,5.00,285.20,9346.00,9284.00,0.00,0.00,5326.00,30.00,60.00,65,60,2026-07-07 11:59
a118,1,16,18,9362.60,9362.60,26.00,5.00,108.40,9509.00,9471.00,0.00,0.00,950.00,10.00,20.00,65,60,2026-07-07 11:59
a119,1,15,17,9413.60,9471.10,26.00,5.00,350.50,9830.10,9821.60,57.50,0.00,1162.00,10.00,20.00,65,60,2026-07-07 11:59
a120,1,16,18,9417.00,9417.00,5.00,5.00,364.70,9841.70,9781.70,0.00,0.00,5169.00,30.00,60.00,65,60,2026-07-07 11:59
a121,0,20,22,9424.30,0.00,0.00,0.00,399.80,9849.10,0.00,0.00,0.00,997.00,10.00,20.00,65,60,2026-07-07 11:59
a122,1,15,17,9445.00,9445.00,5.00,28.00,104.20,9593.20,9549.20,0.00,0.00,705.00,10.00,20.00,65,60,2026-07-07 11:59
