Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a27,0,18,20,1720.50,0.00,0.00,0.00,242.70,2033.20,0.00,0.00,0.00,920.00,10.00,20.00,65,60,2026-07-07 11:59
a28,0,15,17,1833.20,0.00,0.00,0.00,231.50,2122.70,0.00,0.00,0.00,991.00,10.00,20.00,65,60,2026-07-07 11:59
a29,0,48,49,1850.10,0.00,0.00,0.00,251.20,2147.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a30,1,22,25,1888.70,1888.70,5.00,5.00,142.00,2067.70,2030.70,0.00,0.00,5328.00,30.00,60.00,65,60,2026-07-07 11:59
a31,0,48,49,1908.70,0.00,0.00,0.00,381.30,2318.00,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a32,1,18,20,1961.30,1961.30,32.00,5.00,214.60,2243.90,2175.90,0.00,0.00,1054.00,10.00,20.00,65,60,2026-07-07 11:59
a33,0,48,49,2014.20,0.00,0.00,0.00,347.20,2424.40,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a34,1,18,20,2239.60,2239.60,5.00,5.00,147.00,2455.60,2386.60,0.00,0.00,4679.00,30.00,60.00,65,60,2026-07-07 11:59
a35,0,16,18,2499.80,0.00,0.00,0.00,298.70,2837.50,0.00,0.00,0.00,4585.00,30.00,60.00,65,60,2026-07-07 11:59
a36,1,48,49,2508.60,2508.60,5.00,5.00,203.20,2768.80,2711.80,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a37,1,22,25,2746.70,2746.70,26.00,5.00,116.00,2928.70,2862.70,0.00,0.00,1082.00,10.00,20.00,65,60,2026-07-07 11:59
