Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a27,0,48,49,1474.60,0.00,0.00,0.00,377.30,1923.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a28,0,28,28,1545.90,0.00,0.00,0.00,257.60,1841.50,0.00,0.00,0.00,5348.00,30.00,60.00,65,60,2026-07-07 11:59
a29,0,20,22,1600.80,0.00,0.00,0.00,128.80,1765.60,0.00,0.00,0.00,951.00,10.00,20.00,65,60,2026-07-07 11:59
a30,1,48,49,1644.30,1644.30,5.00,5.00,103.20,1798.50,1747.50,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a31,1,48,49,1816.30,1816.30,5.00,5.00,254.20,2097.50,2070.50,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a32,1,18,20,2258.30,2258.30,32.00,5.00,253.10,2569.40,2511.40,0.00,0.00,1037.00,10.00,20.00,65,60,2026-07-07 11:59
a33,0,15,17,2314.60,0.00,0.00,0.00,252.60,2609.20,0.00,0.00,0.00,966.00,10.00,20.00,65,60,2026-07-07 11:59
a34,0,48,49,2370.30,0.00,0.00,0.00,393.70,2804.00,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a35,1,22,25,2459.90,2459.90,5.00,5.00,180.90,2708.80,2640.80,0.00,0.00,5230.00,30.00,60.00,65,60,2026-07-07 11:59
a36,1,15,17,2485.60,2511.50,32.00,5.00,178.80,2721.40,2690.30,25.90,0.00,803.00,10.00,20.00,65,60,2026-07-07 11:59
a37,0,16,18,2700.70,0.00,0.00,0.00,393.10,3159.80,0.00,0.00,0.00,4385.00,30.00,60.00,65,60,2026-07-07 11:59
a38,0,22,25,2709.70,0.00,0.00,0.00,239.70,3007.40,0.00,0.00,0.00,1079.00,10.00,20.00,65,60,2026-07-07 11:59
a39,0,15,17,2728.60,0.00,0.00,0.00,214.80,2986.40,0.00,0.00,0.00,4148.00,30.00,60.00,65,60,2026-07-07 11:59
a40,1,16,18,2843.30,2843.30,5.00,5.00,118.80,3033.10,2962.10,0.00,0.00,5127.00,30.00,60.00,65,60,2026-07-07 11:59
a41,1,22,25,2855.30,2855.30,26.00,5.00,114.60,3007.90,2969.90,0.00,0.00,5336.00,30.00,60.00,65,60,2026-07-07 11:59
a42,0,28,28,2885.80,0.00,0.00,0.00,328.70,3273.50,0.00,0.00,0.00,5325.00,30.00,60.00,65,60,2026-07-07 11:59
a43,1,28,28,2982.00,2982.00,28.00,5.00,157.30,3169.30,3139.30,0.00,0.00,5476.00,30.00,60.00,65,60,2026-07-07 11:59
a44,1,18,20,3118.20,3118.20,5.00,5.00,270.80,3443.00,3389.00,0.00,0.00,4991.00,30.00,60.00,65,60,2026-07-07 11:59
a45,0,15,17,3258.70,0.00,0.00,0.00,157.70,3445.40,0.00,0.00,0.00,745.00,10.00,20.00,65,60,2026-07-07 11:59
a46,0,18,20,3269.60,0.00,0.00,0.00,399.40,3720.00,0.00,0.00,0.00,856.00,10.00,20.00,65,60,2026-07-07 11:59
a47,0,15,17,3272.20,0.00,0.00,0.00,202.40,3499.60,0.00,0.00,0.00,905.00,10.00,20.00,65,60,2026-07-07 11:59
a48,0,16,18,3308.80,0.00,0.00,0.00,272.80,3651.60,0.00,0.00,0.00,1042.00,10.00,20.00,65,60,2026-07-07 11:59
a49,1,28,28,3315.70,3315.70,28.00,5.00,179.10,3561.80,3494.80,0.00,0.00,5376.00,30.00,60.00,65,60,2026-07-07 11:59
a50,0,25,30,3346.10,0.00,0.00,0.00,299.20,3678.30,0.00,0.00,0.00,5240.00,30.00,60.00,65,60,2026-07-07 11:59
a51,1,22,25,3416.70,3494.90,5.00,5.00,175.20,3662.90,3670.10,78.20,7.20,1199.00,10.00,20.00,65,60,2026-07-07 11:59
a52,1,20,22,3648.20,3648.20,32.00,5.00,380.00,4088.20,4028.20,0.00,0.00,1116.00,10.00,20.00,65,60,2026-07-07 11:59
a53,0,18,20,3868.70,0.00,0.00,0.00,377.50,4287.20,0.00,0.00,0.00,884.00,10.00,20.00,65,60,2026-07-07 11:59
a54,1,18,20,3945.70,3945.70,5.00,5.00,373.80,4345.50,4319.50,0.00,0.00,5010.00,30.00,60.00,65,60,2026-07-07 11:59
a55,0,48,49,4219.90,0.00,0.00,0.00,346.80,4599.70,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a56,1,22,25,4270.00,4270.00,28.00,5.00,394.70,4694.70,4664.70,0.00,0.00,5009.00,30.00,60.00,65,60,2026-07-07 11:59
a57,0,48,49,4286.50,0.00,0.00,0.00,164.50,4477.00,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a58,1,16,18,4311.10,4311.10,28.00,35.00,352.00,4730.10,4663.10,0.00,0.00,1132.00,10.00,20.00,65,60,2026-07-07 11:59
a59,1,25,30,4774.20,4774.20,26.00,5.00,328.30,5167.50,5102.50,0.00,0.00,5432.00,30.00,60.00,65,60,2026-07-07 11:59
a60,0,22,25,4797.10,0.00,0.00,0.00,180.10,5015.20,0.00,0.00,0.00,1169.00,10.00,20.00,65,60,2026-07-07 11:59
a61,0,48,49,4824.20,0.00,0.00,0.00,398.50,5250.70,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a62,0,18,20,4828.60,0.00,0.00,0.00,279.90,5153.50,0.00,0.00,0.00,5288.00,30.00,60.00,65,60,2026-07-07 11:59
a63,0,16,18,4887.10,0.00,0.00,0.00,262.10,5183.20,0.00,0.00,0.00,851.00,10.00,20.00,65,60,2026-07-07 11:59
a64,0,15,17,4978.90,0.00,0.00,0.00,338.80,5351.70,0.00,0.00,0.00,716.00,10.00,20.00,65,60,2026-07-07 11:59
a65,1,16,18,4984.60,4984.60,5.00,5.00,307.50,5347.10,5292.10,0.00,0.00,4984.00,30.00,60.00,65,60,2026-07-07 11:59
a66,1,15,17,5154.20,5154.20,26.00,5.00,129.70,5317.90,5283.90,0.00,0.00,1103.00,10.00,20.00,65,60,2026-07-07 11:59
a67,0,20,22,5184.40,0.00,0.00,0.00,186.80,5396.20,0.00,0.00,0.00,993.00,10.00,20.00,65,60,2026-07-07 11:59
a68,0,20,22,5197.00,0.00,0.00,0.00,295.90,5516.90,0.00,0.00,0.00,1032.00,10.00,20.00,65,60,2026-07-07 11:59
a69,0,25,30,5223.80,0.00,0.00,0.00,306.60,5564.40,0.00,0.00,0.00,1094.00,10.00,20.00,65,60,2026-07-07 11:59
a70,1,16,18,5319.60,5319.60,5.00,5.00,160.70,5505.30,5480.30,0.00,0.00,1039.00,10.00,20.00,65,60,2026-07-07 11:59
a71,0,25,30,5384.00,0.00,0.00,0.00,259.40,5675.40,0.00,0.00,0.00,1081.00,10.00,20.00,65,60,2026-07-07 11:59
a72,0,28,28,5464.60,0.00,0.00,0.00,301.40,5797.00,0.00,0.00,0.00,1174.00,10.00,20.00,65,60,2026-07-07 11:59
a73,0,25,30,5516.90,0.00,0.00,0.00,384.80,5928.70,0.00,0.00,0.00,1111.00,10.00,20.00,65,60,2026-07-07 11:59
a74,0,28,28,5532.50,0.00,0.00,0.00,357.50,5952.00,0.00,0.00,0.00,5438.00,30.00,60.00,65,60,2026-07-07 11:59
a75,0,16,18,5536.90,0.00,0.00,0.00,300.40,5906.30,0.00,0.00,0.00,993.00,10.00,20.00,65,60,2026-07-07 11:59
a76,1,48,49,5585.20,5585.20,5.00,5.00,205.60,5855.80,5790.80,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a77,0,18,20,5690.40,0.00,0.00,0.00,174.70,5932.10,0.00,0.00,0.00,853.00,10.00,20.00,65,60,2026-07-07 11:59
a78,0,22,25,5938.10,0.00,0.00,0.00,251.00,6256.10,0.00,0.00,0.00,986.00,10.00,20.00,65,60,2026-07-07 11:59
a79,1,20,22,5959.90,5959.90,5.00,5.00,107.30,6118.20,6067.20,0.00,0.00,997.00,10.00,20.00,65,60,2026-07-07 11:59
a80,0,15,17,5965.70,0.00,0.00,0.00,362.60,6379.30,0.00,0.00,0.00,915.00,10.00,20.00,65,60,2026-07-07 11:59
a81,0,20,22,5984.70,0.00,0.00,0.00,391.90,6423.60,0.00,0.00,0.00,1033.00,10.00,20.00,65,60,2026-07-07 11:59
a82,0,28,28,6049.40,0.00,0.00,0.00,377.10,6490.50,0.00,0.00,0.00,5439.00,30.00,60.00,65,60,2026-07-07 11:59
a83,0,48,49,6089.20,0.00,0.00,0.00,333.70,6473.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a84,1,22,25,6111.40,6111.40,35.00,5.00,340.60,6500.00,6452.00,0.00,0.00,5126.00,30.00,60.00,65,60,2026-07-07 11:59
a85,0,28,28,6158.70,0.00,0.00,0.00,106.00,6332.70,0.00,0.00,0.00,1198.00,10.00,20.00,65,60,2026-07-07 11:59
a86,1,25,30,6195.20,6195.20,5.00,5.00,183.70,6416.90,6378.90,0.00,0.00,5218.00,30.00,60.00,65,60,2026-07-07 11:59
a87,1,48,49,6432.40,6452.10,5.00,5.00,116.50,6599.90,6568.60,19.70,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a88,0,25,30,6434.20,0.00,0.00,0.00,170.30,6673.50,0.00,0.00,0.00,1166.00,10.00,20.00,65,60,2026-07-07 11:59
a89,0,18,20,6455.00,0.00,0.00,0.00,119.60,6625.60,0.00,0.00,0.00,1055.00,10.00,20.00,65,60,2026-07-07 11:59
a90,1,22,25,6570.40,6570.40,5.00,5.00,275.00,6905.40,6845.40,0.00,0.00,5346.00,30.00,60.00,65,60,2026-07-07 11:59
a91,1,15,17,6628.30,6628.30,5.00,35.00,157.80,6833.10,6786.10,0.00,0.00,1118.00,10.00,20.00,65,60,2026-07-07 11:59
a92,0,15,17,6660.10,0.00,0.00,0.00,137.20,6824.30,0.00,0.00,0.00,749.00,10.00,20.00,65,60,2026-07-07 11:59
a93,1,20,22,6689.20,6689.20,32.00,5.00,339.90,7068.10,7029.10,0.00,0.00,5209.00,30.00,60.00,65,60,2026-07-07 11:59
a94,1,28,28,6983.10,7029.20,30.00,5.00,243.20,7256.30,7272.40,46.10,16.10,1137.00,10.00,20.00,65,60,2026-07-07 11:59
a95,1,20,22,7253.30,7253.30,5.00,5.00,219.40,7526.70,7472.70,0.00,0.00,4998.00,30.00,60.00,65,60,2026-07-07 11:59
a96,1,20,22,7362.90,7362.90,30.00,5.00,223.50,7639.40,7586.40,0.00,0.00,4898.00,30.00,60.00,65,60,2026-07-07 11:59
a97,0,20,22,7399.70,0.00,0.00,0.00,335.10,7804.80,0.00,0.00,0.00,4779.00,30.00,60.00,65,60,2026-07-07 11:59
a98,0,25,30,7504.70,0.00,0.00,0.00,171.40,7730.10,0.00,0.00,0.00,1114.00,10.00,20.00,65,60,2026-07-07 11:59
a99,1,28,28,7654.90,7654.90,28.00,5.00,216.70,7917.60,7871.60,0.00,0.00,5316.00,30.00,60.00,65,60,2026-07-07 11:59
a100,1,18,20,7759.60,7759.60,5.00,5.00,131.20,7952.80,7890.80,0.00,0.00,5210.00,30.00,60.00,65,60,2026-07-07 11:59
a101,0,48,49,7796.70,0.00,0.00,0.00,293.90,8121.60,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a102,1,18,20,7917.30,7917.30,5.00,5.00,360.50,8323.80,8277.80,0.00,0.00,999.00,10.00,20.00,65,60,2026-07-07 11:59
