Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a15,0,48,49,1177.90,0.00,0.00,0.00,387.20,1603.10,0.00,0.00,0.00,1200,10,20,65,60,2026-06-18 22:00
a16,0,15,17,1211.80,0.00,0.00,0.00,295.00,1573.80,0.00,0.00,0.00,910,10,20,65,60,2026-06-18 22:00
a17,1,20,22,1324.20,1331.10,5.00,27.00,150.70,1524.90,1481.80,6.90,0.00,954,10,20,65,60,2026-06-18 22:00
a18,1,15,17,1331.00,1331.00,5.00,5.00,358.20,1760.20,1689.20,0.00,0.00,1171,10,20,65,60,2026-06-18 22:00
a19,1,25,30,1610.60,1610.60,25.00,5.00,162.10,1807.70,1772.70,0.00,0.00,1094,10,20,65,60,2026-06-18 22:00
a20,1,28,28,1762.50,1772.80,26.00,5.00,249.50,2041.00,2022.30,10.30,0.00,5442,30,60,65,60,2026-06-18 22:00
a21,0,48,49,1868.30,0.00,0.00,0.00,316.30,2225.60,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a22,0,28,28,1882.60,0.00,0.00,0.00,355.20,2301.80,0.00,0.00,0.00,5327,30,60,65,60,2026-06-18 22:00
a23,1,16,18,1935.20,1935.20,5.00,5.00,142.40,2102.60,2077.60,0.00,0.00,1005,10,20,65,60,2026-06-18 22:00
a24,0,16,18,1995.80,0.00,0.00,0.00,385.10,2445.90,0.00,0.00,0.00,813,10,20,65,60,2026-06-18 22:00
a25,0,25,30,2121.40,0.00,0.00,0.00,231.40,2415.80,0.00,0.00,0.00,1076,10,20,65,60,2026-06-18 22:00
a26,1,48,49,2154.50,2154.50,5.00,5.00,117.30,2327.80,2271.80,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a27,1,18,20,2334.50,2334.50,32.00,5.00,120.20,2506.70,2454.70,0.00,0.00,1078,10,20,65,60,2026-06-18 22:00
a28,0,18,20,2334.90,0.00,0.00,0.00,324.20,2723.10,0.00,0.00,0.00,1061,10,20,65,60,2026-06-18 22:00
a29,0,28,28,2348.70,0.00,0.00,0.00,318.20,2737.90,0.00,0.00,0.00,5456,30,60,65,60,2026-06-18 22:00
a30,1,16,18,2361.00,2361.00,5.00,5.00,193.80,2584.80,2554.80,0.00,0.00,1187,10,20,65,60,2026-06-18 22:00
a31,1,22,25,2385.90,2385.90,5.00,28.00,130.80,2578.70,2516.70,0.00,0.00,1086,10,20,65,60,2026-06-18 22:00
a32,0,18,20,2414.00,0.00,0.00,0.00,387.80,2863.80,0.00,0.00,0.00,1051,10,20,65,60,2026-06-18 22:00
a33,1,28,28,2444.20,2454.80,32.00,5.00,179.40,2688.60,2634.20,10.60,0.00,5470,30,60,65,60,2026-06-18 22:00
a34,0,28,28,2534.80,0.00,0.00,0.00,219.50,2784.30,0.00,0.00,0.00,1196,10,20,65,60,2026-06-18 22:00
a35,1,25,30,2718.20,2718.20,5.00,5.00,384.90,3149.10,3103.10,0.00,0.00,1162,10,20,65,60,2026-06-18 22:00
a36,1,20,22,2800.50,2800.50,35.00,5.00,218.80,3085.30,3019.30,0.00,0.00,937,10,20,65,60,2026-06-18 22:00
a37,0,18,20,2929.20,0.00,0.00,0.00,397.60,3352.80,0.00,0.00,0.00,954,10,20,65,60,2026-06-18 22:00
a38,0,20,22,2939.80,0.00,0.00,0.00,271.10,3266.90,0.00,0.00,0.00,1195,10,20,65,60,2026-06-18 22:00
a39,0,20,22,2993.70,0.00,0.00,0.00,390.80,3446.50,0.00,0.00,0.00,5388,30,60,65,60,2026-06-18 22:00
a40,0,22,25,3023.40,0.00,0.00,0.00,213.10,3298.50,0.00,0.00,0.00,1057,10,20,65,60,2026-06-18 22:00
a41,1,25,30,3029.30,3029.30,35.00,5.00,296.70,3394.00,3326.00,0.00,0.00,5428,30,60,65,60,2026-06-18 22:00
a42,1,20,22,3197.60,3197.60,5.00,5.00,399.90,3624.50,3597.50,0.00,0.00,5158,30,60,65,60,2026-06-18 22:00
